-0.13,-6.70,-10.38,-1.36,-0.83,-2.57
1.31,-4.32,-10.78,0.25,0.26,-2.13
2.16,-4.24,-11.39,-0.11,-0.15,-1.67
2.21,-5.17,-14.42,0.44,-1.20,-2.05
0.82,-2.49,-11.22,-0.24,-1.13,-2.04
-0.07,-1.70,-11.02,-0.59,-0.94,-1.91
1.64,-3.23,-13.20,2.09,0.83,-1.58
0.14,-3.24,-11.64,-0.77,-1.99,-1.59
-0.72,-3.92,-9.89,-0.59,-1.94,-1.70
-4.07,-4.64,-9.43,-0.94,-3.01,-1.08
-6.19,-7.77,-8.54,2.68,-0.58,-0.68
-7.39,-7.69,-6.15,0.23,-3.93,0.07
-7.67,-5.60,-7.10,2.08,-0.22,-0.85
-6.39,-1.83,-10.54,1.74,2.53,-0.29
-4.56,-3.39,-10.24,3.58,3.77,0.22
-6.69,-7.87,-11.73,-0.87,0.36,0.23
-4.61,-8.41,-9.39,-2.88,-0.81,-1.02
-4.27,-7.70,-8.90,-2.67,0.48,1.54
-6.18,-8.86,-4.34,-4.27,-0.51,1.03
-5.11,-8.36,-3.48,-0.04,0.25,-0.44
-6.27,-8.10,-8.71,0.21,-2.03,-3.09
-7.34,-3.58,-0.90,-4.40,-7.02,-3.52
-10.24,-0.10,-7.38,-0.71,-0.99,-1.45
-6.24,-4.46,-11.92,-0.17,-0.61,-0.18
-1.49,-8.36,-20.37,-2.62,-2.68,1.10
-5.57,-11.19,-10.49,-4.36,-3.30,-0.08
-2.98,-10.10,-5.86,-4.68,-1.04,0.31
-3.01,-9.73,-3.46,-1.84,-0.38,-0.55
-6.43,-9.03,-5.19,0.98,-0.81,-1.89
-7.76,-5.01,-0.26,0.32,-1.71,-1.96
-13.57,-0.18,-13.96,2.40,4.97,0.37
-14.27,-2.50,-18.86,1.67,3.60,-1.87
-10.37,-5.79,-12.31,0.71,1.32,-1.89
-5.83,-7.57,-3.54,-1.89,-0.23,2.39
-2.90,-7.38,-4.09,-1.86,0.88,1.37
-4.07,-7.95,-4.45,-0.48,0.64,-0.10
